['AStar-Alg3-FF-rover14'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.509184],[16.328739643096924]
['AStar-Alg3-FF-rover15'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.509184],[16.619805335998535]
['AStar-Alg3-FF-rover16'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.509184],[16.344164609909058]
['AStar-Alg3-FF-rover17'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.51328],[16.49284076690674]
['AStar-Alg3-FF-rover18'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.51328],[17.02689504623413]
['AStar-Alg3-FF-rover19'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.51328],[18.290339708328247]
['AStar-Alg3-FF-rover20'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.517376],[17.100881338119507]
['AStar-Alg3-FF-satellite1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.517376],[0.14302587509155273]
['AStar-Alg3-FF-satellite2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.517376],[0.0693669319152832]
['AStar-Alg3-FF-satellite3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.517376],[0.0800633430480957]
['AStar-Alg3-FF-satellite4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.07803201675415039]
['AStar-Alg3-FF-satellite5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.07562470436096191]
['AStar-Alg3-FF-satellite6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.08974647521972656]
['AStar-Alg3-FF-satellite7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.0904073715209961]
['AStar-Alg3-FF-satellite8'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.25954747200012207]
['AStar-Alg3-FF-satellite9'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.8104143142700195]
['AStar-Alg3-FF-satellite10'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.358081579208374]
['AStar-Alg3-FF-satellite11'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[2.5223634243011475]
['AStar-Alg3-FF-satellite12'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[2.728264570236206]
['AStar-Alg3-FF-satellite13'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[2.4591257572174072]
['AStar-Alg3-FF-satellite14'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[3.2147347927093506]
['AStar-Alg3-FF-satellite15'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[2.7013823986053467]
['AStar-Alg3-FF-satellite16'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.122416734695435]
['AStar-Alg3-FF-satellite17'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.14657211303711]
['AStar-Alg3-FF-satellite18'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.225419282913208]
['AStar-Alg3-FF-satellite19'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.24779748916626]
['AStar-Alg3-FF-satellite20'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.232009410858154]
['AStar-Alg3-FF-satellite21'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.301393747329712]
['AStar-Alg3-FF-satellite22'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.205493688583374]
['AStar-Alg3-FF-satellite23'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.16940951347351074]
['AStar-Alg3-FF-satellite24'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.12226080894470215]
['AStar-Alg3-FF-satellite25'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.12370681762695312]
['AStar-Alg3-FF-smartphone1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.13274121284484863]
['AStar-Alg3-FF-smartphone2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.157193660736084]
['AStar-Alg3-FF-smartphone3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.168086290359497]
['AStar-Alg3-FF-smartphone4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.226738929748535]
['AStar-Alg3-FF-smartphone5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.12807893753051758]
['AStar-Alg3-FF-smartphone6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.10277938842773438]
['AStar-Alg3-FF-smartphone7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[0.07439637184143066]
['AStar-Alg3-FF-transport1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.113003730773926]
['AStar-Alg3-FF-transport2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.521472],[16.133610010147095]
['AStar-Alg3-FF-transport3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.529664],[16.15391778945923]
['AStar-Alg3-FF-transport4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.529664],[16.17046356201172]
['AStar-Alg3-FF-transport5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.529664],[16.157695055007935]
['AStar-Alg3-FF-transport6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.529664],[16.15312957763672]
['AStar-Alg3-FF-transport7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.529664],[16.194812059402466]
['AStar-Alg3-FF-transport8'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.529664],[16.169631481170654]
['AStar-Alg3-FF-transport9'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.529664],[16.163963794708252]
['AStar-Alg3-FF-transport10'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.53376],[16.14725351333618]
['AStar-Alg3-FF-transport11'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.209034204483032]
['AStar-Alg3-FF-transport12'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[17.21635103225708]
['AStar-Alg3-FF-transport13'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.15081024169922]
['AStar-Alg3-FF-transport14'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.175933599472046]
['AStar-Alg3-FF-transport15'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.145972967147827]
['AStar-Alg3-FF-transport16'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.21860909461975]
['AStar-Alg3-FF-transport17'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.2641441822052]
['AStar-Alg3-FF-transport18'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.260004997253418]
['AStar-Alg3-FF-transport19'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.23985242843628]
['AStar-Alg3-FF-transport20'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.741738080978394]
['AStar-Alg3-FF-transport21'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.30097508430481]
['AStar-Alg3-FF-transport22'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.171318769454956]
['AStar-Alg3-FF-transport23'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.127795219421387]
['AStar-Alg3-FF-transport24'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.22728443145752]
['AStar-Alg3-FF-transport25'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.237144947052002]
['AStar-Alg3-FF-transport26'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.770018100738525]
['AStar-Alg3-FF-transport27'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.274205446243286]
['AStar-Alg3-FF-transport28'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[16.467440843582153]
['AStar-Alg3-FF-transport29'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[24.012739419937134]
['AStar-Alg3-FF-transport30'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.537856],[17.466248035430908]
['AStar-Alg3-FF-umtranslog1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.546048],[0.1331501007080078]
['AStar-Alg3-FF-umtranslog2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.550144],[0.07791423797607422]
['AStar-Alg3-FF-umtranslog3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.550144],[0.07942652702331543]
['AStar-Alg3-FF-umtranslog4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.55424],[0.12088727951049805]
['AStar-Alg3-FF-umtranslog5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.558336],[0.08000946044921875]
['AStar-Alg3-FF-umtranslog6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.558336],[0.07522249221801758]
['AStar-Alg3-FF-umtranslog7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.558336],[0.07185554504394531]
['AStar-Alg3-FF-umtranslog8'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07735371589660645]
['AStar-Alg3-FF-umtranslog9'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07651901245117188]
['AStar-Alg3-FF-umtranslog10'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07153820991516113]
['AStar-Alg3-FF-umtranslog11'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07538127899169922]
['AStar-Alg3-FF-umtranslog12'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07190394401550293]
['AStar-Alg3-FF-umtranslog13'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07371735572814941]
['AStar-Alg3-FF-umtranslog14'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07917118072509766]
['AStar-Alg3-FF-umtranslog15'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07536435127258301]
['AStar-Alg3-FF-umtranslog16'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.043001413345336914]
['AStar-Alg3-FF-umtranslog17'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07545948028564453]
['AStar-Alg3-FF-umtranslog18'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07352328300476074]
['AStar-Alg3-FF-umtranslog19'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07391691207885742]
['AStar-Alg3-FF-umtranslog20'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07036638259887695]
['AStar-Alg3-FF-umtranslog21'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.562432],[0.07068467140197754]
['AStar-Alg3-FF-umtranslog22'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.566528],[0.11287307739257812]
['AStar-Alg3-FF-woodworking1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.570624],[0.6089344024658203]
['AStar-Alg3-FF-woodworking2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.570624],[0.08275008201599121]
['AStar-Alg3-FF-woodworking3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.570624],[0.06657862663269043]
['AStar-Alg3-FF-woodworking4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.570624],[0.07073402404785156]
['AStar-Alg3-FF-woodworking5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.57472],[0.07141852378845215]
['AStar-Alg3-FF-woodworking6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.57472],[0.07614326477050781]
['AStar-Alg3-FF-woodworking7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.57472],[16.12795090675354]
['AStar-Alg3-FF-woodworking8'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.57472],[16.153956174850464]
['AStar-Alg3-FF-woodworking9'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.57472],[16.16865825653076]
['AStar-Alg3-FF-woodworking10'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.57472],[24.985564947128296]
['AStar-Alg3-FF-woodworking11'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.57472],[16.17136311531067]
['AStar-Alg3-LmCut-entertainment1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.10609769821166992]
['AStar-Alg3-LmCut-entertainment2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.07125616073608398]
['AStar-Alg3-LmCut-entertainment3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.08581066131591797]
['AStar-Alg3-LmCut-entertainment4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.6630158424377441]
['AStar-Alg3-LmCut-entertainment5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.07788705825805664]
['AStar-Alg3-LmCut-entertainment6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[16.120815992355347]
['AStar-Alg3-LmCut-entertainment7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[16.14726424217224]
['AStar-Alg3-LmCut-entertainment8'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[16.1716730594635]
['AStar-Alg3-LmCut-entertainment9'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[16.170163869857788]
['AStar-Alg3-LmCut-entertainment10'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[16.14893913269043]
['AStar-Alg3-LmCut-entertainment11'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[16.108319759368896]
['AStar-Alg3-LmCut-entertainment12'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[16.1632080078125]
['AStar-Alg3-LmCut-pcp1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.12154912948608398]
['AStar-Alg3-LmCut-pcp2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.10450553894042969]
['AStar-Alg3-LmCut-pcp3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09530973434448242]
['AStar-Alg3-LmCut-pcp4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.0970606803894043]
['AStar-Alg3-LmCut-pcp5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.10335636138916016]
['AStar-Alg3-LmCut-pcp6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09793710708618164]
['AStar-Alg3-LmCut-pcp7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.10016441345214844]
['AStar-Alg3-LmCut-pcp8'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.10518836975097656]
['AStar-Alg3-LmCut-pcp9'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09962224960327148]
['AStar-Alg3-LmCut-pcp10'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09448909759521484]
['AStar-Alg3-LmCut-pcp11'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09896278381347656]
['AStar-Alg3-LmCut-pcp12'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09944820404052734]
['AStar-Alg3-LmCut-pcp13'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.10470867156982422]
['AStar-Alg3-LmCut-pcp14'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.10123682022094727]
['AStar-Alg3-LmCut-pcp15'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09849810600280762]
['AStar-Alg3-LmCut-pcp16'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09971189498901367]
['AStar-Alg3-LmCut-pcp17'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[0.09571194648742676]
['AStar-Alg3-LmCut-rover1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[4.818511724472046]
['AStar-Alg3-LmCut-rover2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.61568],[2.976102352142334]
['AStar-Alg3-LmCut-rover3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.619776],[4.272785425186157]
['AStar-Alg3-LmCut-rover4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.619776],[4.563828945159912]
['AStar-Alg3-LmCut-rover5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.619776],[16.462549209594727]
['AStar-Alg3-LmCut-rover6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.623872],[18.929309844970703]
['AStar-Alg3-LmCut-rover7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[20.973196268081665]
['AStar-Alg3-LmCut-rover8'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[20.560683012008667]
['AStar-Alg3-LmCut-rover9'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[16.129292726516724]
['AStar-Alg3-LmCut-rover10'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[22.13146734237671]
['AStar-Alg3-LmCut-rover11'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[20.653303384780884]
['AStar-Alg3-LmCut-rover12'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[19.131677865982056]
['AStar-Alg3-LmCut-rover13'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[21.49875521659851]
['AStar-Alg3-LmCut-rover14'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[16.32010316848755]
['AStar-Alg3-LmCut-rover15'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[16.432358026504517]
['AStar-Alg3-LmCut-rover16'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[16.276328802108765]
['AStar-Alg3-LmCut-rover17'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[16.654464960098267]
['AStar-Alg3-LmCut-rover18'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[25.392669200897217]
['AStar-Alg3-LmCut-rover19'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[133.18521237373352]
['AStar-Alg3-LmCut-rover20'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.632064],[59.14612126350403]
['AStar-Alg3-LmCut-satellite1'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.640256],[0.07760977745056152]
['AStar-Alg3-LmCut-satellite2'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.640256],[0.07297587394714355]
['AStar-Alg3-LmCut-satellite3'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.640256],[0.07880377769470215]
['AStar-Alg3-LmCut-satellite4'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.644352],[0.07689857482910156]
['AStar-Alg3-LmCut-satellite5'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.644352],[0.11012601852416992]
['AStar-Alg3-LmCut-satellite6'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.644352],[0.08062028884887695]
['AStar-Alg3-LmCut-satellite7'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.644352],[0.08686375617980957]
['AStar-Alg3-LmCut-satellite8'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.644352],[0.281113862991333]
['AStar-Alg3-LmCut-satellite9'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.644352],[0.7737009525299072]
['AStar-Alg3-LmCut-satellite10'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.648448],[0.5828871726989746]
['AStar-Alg3-LmCut-satellite11'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.648448],[4.577512264251709]
['AStar-Alg3-LmCut-satellite12'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.648448],[3.1488945484161377]
['AStar-Alg3-LmCut-satellite13'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.648448],[5.023333549499512]
['AStar-Alg3-LmCut-satellite14'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.648448],[5.701676368713379]
['AStar-Alg3-LmCut-satellite15'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.652544],[3.3082759380340576]
['AStar-Alg3-LmCut-satellite16'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.652544],[16.11349892616272]
['AStar-Alg3-LmCut-satellite17'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.65664],[16.153430461883545]
['AStar-Alg3-LmCut-satellite18'],"[psutil.Process(pid=3417, name='python3', started='13:51:11')]",[12.65664],[16.136951446533203]
